source;source_url;target_url;relation;target_id
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/Goal;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/ValueSet/care-plan-activity-outcome;Bound_Exam;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/Appointment;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/CommunicationRequest;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/DeviceRequest;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/MedicationRequest;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/NutritionOrder;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/Task;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/ServiceRequest;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/VisionPrescription;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/RequestGroup;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/ValueSet/care-plan-activity-kind;Bound_Req;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/ValueSet/procedure-code;Bound_Exam;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/ValueSet/clinical-findings;Bound_Exam;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/Observation;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/DiagnosticReport;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/DocumentReference;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/ValueSet/care-plan-activity-status;Bound_Req;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/Location;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/HealthcareService;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/ValueSet/medication-codes;Bound_Exam;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/Medication;references;
MedRecordMedicationSummaryView;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordMedicationSummaryView;http://hl7.org/fhir/StructureDefinition/Substance;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/event-basedOn;extension;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/CarePlan;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/related-tl;extension;related-tl
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/ValueSet/medicationrequest-status;Bound_Req;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/ValueSet/medicationrequest-status-reason;Bound_Exam;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/ValueSet/medicationrequest-intent;Bound_Req;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/ValueSet/medicationrequest-category;Bound_Exam;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/ValueSet/request-priority;Bound_Req;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/Patient;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/Practitioner;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/PractitionerRole;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/RelatedPerson;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/Organization;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/ValueSet/medication-codes;Bound_Exam;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/Medication;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/Group;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/Encounter;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/Resource;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/Device;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/CareTeam;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/ValueSet/performer-role;Bound_Exam;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/ValueSet/condition-code;Bound_Exam;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/Condition;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/Observation;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/MedicationRequest;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/ServiceRequest;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/ImmunizationRecommendation;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/ValueSet/medicationrequest-course-of-therapy;Bound_Exam;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/Coverage;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/ClaimResponse;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://terminology.hl7.org/ValueSet/v3-ActSubstanceAdminSubstitutionCode;Bound_Exam;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://terminology.hl7.org/ValueSet/v3-SubstanceAdminSubstitutionReason;Bound_Exam;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/DetectedIssue;references;
MedRecordOrder;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordOrder;http://hl7.org/fhir/StructureDefinition/Provenance;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/ValueSet/languages;Bound_Pref;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/PlanDefinition;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Questionnaire;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Measure;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/ActivityDefinition;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/OperationDefinition;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/CarePlan;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/ValueSet/request-status;Bound_Req;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/ValueSet/care-plan-intent;Bound_Req;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/ValueSet/care-plan-category;Bound_Exam;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Patient;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Group;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Encounter;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Practitioner;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/PractitionerRole;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Device;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/RelatedPerson;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Organization;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/CareTeam;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Condition;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Resource;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Goal;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/ValueSet/care-plan-activity-outcome;Bound_Exam;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Appointment;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/CommunicationRequest;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/DeviceRequest;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/MedicationRequest;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/NutritionOrder;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/Task;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/ServiceRequest;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/VisionPrescription;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/StructureDefinition/RequestGroup;references;
MedRecordTreatment;http://hl7belgium.org/fhir/riziv-medicationrecord/StructureDefinition/MedRecordTreatment;http://hl7.org/fhir/ValueSet/care-plan-activity-kind;Bound_Req;
